timestamp,experiment_tag,lambda_AE,lambda_attack,tau_fixed,tau_perc,k_samples,test_stealth,test_exceed_fixed_tau,test_absr,test_impact,test_wgap,False_Alarm_nominal,Attack_Exceed
2026-02-21T18:15:46,csu_model_AE50_ATK10_LG1_LS1_LI1,50,10,0.019556772,0.019833271,4,0.11294623,0.88705377,0.034585548,0.001451148,-0.036177133,0.010072582,0.874685232
2026-02-21T18:17:35,csu_model_AE100_ATK1_LG1_LS1_LI1,100,1,0.019556772,0.019833271,4,0.084043105,0.915956895,0.029406239,0.001008328,-0.030755498,0.010072582,0.918604651
2026-02-21T18:17:47,csu_model_AE100_ATK2_LG1_LS1_LI1,100,2,0.019556772,0.019833271,4,0.217486298,0.782513702,0.028242252,0.000961917,-0.028757897,0.010072582,0.930602874
2026-02-21T18:25:32,csu_model_AE150_ATK0p1_LG1_LS1_LI1,150,0.1,0.019556772,0.019833271,4,0.2565731,0.7434269,0.02530365,0.000769572,-0.025578348,0.010072582,0.933935713
2026-02-21T18:14:37,csu_model_AE50_ATK1_LG1_LS1_LI1,50,1,0.019556772,0.019833271,4,0.009498593,0.990501407,0.031840844,0.001146556,-0.033346203,0.010072582,0.991704933
2026-02-21T18:15:10,csu_model_AE50_ATK2_LG1_LS1_LI1,50,2,0.019556772,0.019833271,4,0.007924752,0.992075248,0.032094725,0.001161022,-0.033603261,0.010072582,0.992149311
2026-02-21T17:48:58,csu_model_AE10_ATK0p01_LG1_LS1_LI1,10,0.01,0.019556772,0.019833271,4,0,1,0.071182896,0.005621157,-0.074070049,0.010072582,1
2026-02-21T17:47:54,csu_model_AE10_ATK0p1_LG1_LS1_LI1,10,0.1,0.019556772,0.019833271,4,0,1,0.070877456,0.005571259,-0.073660194,0.010072582,1
2026-02-21T17:57:54,csu_model_AE10_ATK10_LG1_LS1_LI1,10,10,0.019556772,0.019833271,4,0,1,0.096126468,0.010320472,-0.099832524,0.010072582,1
2026-02-21T17:47:49,csu_model_AE10_ATK1em03_LG1_LS1_LI1,10,0.001,0.019556772,0.019833271,4,0,1,0.071696451,0.005673741,-0.074639138,0.010072582,1
2026-02-21T17:49:53,csu_model_AE10_ATK1_LG1_LS1_LI1,10,1,0.019556772,0.019833271,4,0,1,0.073247718,0.005921036,-0.076233217,0.010072582,1
2026-02-21T17:47:58,csu_model_AE10_ATK2_LG1_LS1_LI1,10,2,0.019556772,0.019833271,4,0,1,0.07378551,0.006038853,-0.076734543,0.010072582,1
2026-02-21T17:49:26,csu_model_AE10_ATK3_LG1_LS1_LI1,10,3,0.019556772,0.019833271,4,0,1,0.076564954,0.006470072,-0.079597844,0.010072582,1
2026-02-21T17:48:12,csu_model_AE10_ATK4_LG1_LS1_LI1,10,4,0.019556772,0.019833271,4,0,1,0.077620092,0.006692097,-0.080598827,0.010072582,1
2026-02-21T17:49:45,csu_model_AE10_ATK5_LG1_LS1_LI1,10,5,0.019556772,0.019833271,4,0,1,0.080968238,0.00724216,-0.084204152,0.010072582,1
2026-02-21T17:49:29,csu_model_AE1_ATK0p01_LG1_LS1_LI1,1,0.01,0.019556772,0.019833271,4,0,1,0.514782784,0.291302643,-0.510401498,0.010072582,1
2026-02-21T17:49:23,csu_model_AE1_ATK0p1_LG1_LS1_LI1,1,0.1,0.019556772,0.019833271,4,0,1,0.523963784,0.30176593,-0.519104934,0.010072582,1
2026-02-21T17:48:52,csu_model_AE1_ATK10_LG1_LS1_LI1,1,10,0.019556772,0.019833271,4,0,1,197359.9623,38951242964,600931679.5,0.010072582,1
2026-02-21T17:48:54,csu_model_AE1_ATK1em03_LG1_LS1_LI1,1,0.001,0.019556772,0.019833271,4,0,1,0.513197984,0.289434261,-0.508969106,0.010072582,1
2026-02-21T17:47:50,csu_model_AE1_ATK1_LG1_LS1_LI1,1,1,0.019556772,0.019833271,4,0,1,0.649344131,0.463673031,-0.634407976,0.010072582,1
2026-02-21T17:49:04,csu_model_AE1_ATK2_LG1_LS1_LI1,1,2,0.019556772,0.019833271,4,0,1,0.885497325,0.863578711,-0.843552551,0.010072582,1
2026-02-21T17:47:54,csu_model_AE1_ATK3_LG1_LS1_LI1,1,3,0.019556772,0.019833271,4,0,1,1.369422386,2.077106161,-1.230388113,0.010072582,1
2026-02-21T17:49:06,csu_model_AE1_ATK4_LG1_LS1_LI1,1,4,0.019556772,0.019833271,4,0,1,3.250487264,12.2866961,-2.30614794,0.010072582,1
2026-02-21T17:47:45,csu_model_AE1_ATK5_LG1_LS1_LI1,1,5,0.019556772,0.019833271,4,0.001203525,0.998796475,1.342258341,2.273055912,1.497451089,0.010072582,1
